employee_id,performance_rating,compliance_status,bonus_percentage
EMP_48781,2,Compliant,7.84
EMP_48782,2,Compliant,12.68
EMP_48783,2,Compliant,11.06
EMP_48784,3,Compliant,4.06
EMP_48785,1,Compliant,6.49
EMP_48786,1,Non-Compliant,8.47
EMP_48787,4,Compliant,9.51
EMP_48788,1,Compliant,1.83
EMP_48789,2,Compliant,5.37
EMP_48790,3,Compliant,9.17
EMP_48791,3,Compliant,1.75
EMP_48792,5,Compliant,10.06
EMP_48793,3,Compliant,0.0
EMP_48794,2,Compliant,10.08
EMP_48795,5,Compliant,0.0
EMP_48796,5,Compliant,3.11
EMP_48797,1,Compliant,13.82
EMP_48798,4,Compliant,4.37
EMP_48799,1,Non-Compliant,21.95
EMP_48800,5,Compliant,12.21
EMP_48801,1,Compliant,10.61
EMP_48802,3,Compliant,12.91
EMP_48803,1,Non-Compliant,5.52
EMP_48804,2,Compliant,5.84
EMP_48805,2,Non-Compliant,6.53
EMP_48806,1,Compliant,4.58
EMP_48807,2,Compliant,7.06
EMP_48808,5,Compliant,0.4
EMP_48809,2,Compliant,4.07
EMP_48810,4,Compliant,15.66
EMP_48811,5,Compliant,4.82
EMP_48812,4,Compliant,4.97
EMP_48813,1,Non-Compliant,18.69
EMP_48814,1,Non-Compliant,13.18
EMP_48815,4,Non-Compliant,9.03
EMP_48816,1,Compliant,4.2
EMP_48817,3,Compliant,2.3
EMP_48818,3,Compliant,12.58
EMP_48819,4,Compliant,13.91
EMP_48820,2,Compliant,10.78
EMP_48821,5,Compliant,5.53
EMP_48822,2,Compliant,12.83
EMP_48823,3,Compliant,8.47
EMP_48824,5,Compliant,8.82
EMP_48825,4,Compliant,11.14
EMP_48826,2,Compliant,14.44
EMP_48827,1,Compliant,18.87
EMP_48828,3,Compliant,10.03
EMP_48829,2,Compliant,7.34
EMP_48830,3,Compliant,14.98
EMP_48831,2,Compliant,8.04
EMP_48832,4,Compliant,5.36
EMP_48833,4,Compliant,20.95
EMP_48834,3,Compliant,13.66
EMP_48835,3,Compliant,12.11
EMP_48836,4,Compliant,18.8
EMP_48837,5,Compliant,14.09
EMP_48838,3,Non-Compliant,8.3
EMP_48839,3,Compliant,14.87
EMP_48840,5,Non-Compliant,8.63
EMP_48841,4,Compliant,12.85
EMP_48842,5,Compliant,12.87
EMP_48843,1,Compliant,14.28
EMP_48844,5,Compliant,8.39
EMP_48845,4,Compliant,10.12
EMP_48846,2,Compliant,0.86
EMP_48847,2,Compliant,13.62
EMP_48848,3,Compliant,1.2
EMP_48849,3,Compliant,9.88
EMP_48850,4,Compliant,8.51
EMP_48851,1,Compliant,12.08
EMP_48852,2,Non-Compliant,1.02
EMP_48853,3,Compliant,10.81
EMP_48854,2,Compliant,13.74
EMP_48855,4,Compliant,3.26
EMP_48856,1,Compliant,13.84
EMP_48857,2,Compliant,11.86
EMP_48858,1,Compliant,4.5
EMP_48859,5,Compliant,13.51
EMP_48860,2,Compliant,8.87
EMP_48861,3,Compliant,7.93
EMP_48862,5,Compliant,8.43
EMP_48863,5,Compliant,2.17
EMP_48864,5,Compliant,15.02
EMP_48865,3,Compliant,19.62
EMP_48866,1,Compliant,6.86
EMP_48867,3,Compliant,11.28
EMP_48868,4,Compliant,9.26
EMP_48869,5,Compliant,2.05
EMP_48870,5,Compliant,11.66
EMP_48871,2,Compliant,10.11
EMP_48872,4,Compliant,11.33
EMP_48873,3,Compliant,10.0
EMP_48874,1,Compliant,10.14
EMP_48875,2,Compliant,10.86
EMP_48876,4,Compliant,13.14
EMP_48877,5,Compliant,3.51
EMP_48878,2,Compliant,0.0
EMP_48879,1,Compliant,12.57
EMP_48880,4,Compliant,0.0
EMP_48881,1,Compliant,3.72
EMP_48882,2,Non-Compliant,8.88
EMP_48883,3,Compliant,17.91
EMP_48884,4,Compliant,11.28
EMP_48885,4,Compliant,14.6
EMP_48886,1,Non-Compliant,13.34
EMP_48887,3,Compliant,16.2
EMP_48888,3,Compliant,5.36
EMP_48889,5,Compliant,8.19
EMP_48890,2,Compliant,4.87
EMP_48891,2,Non-Compliant,4.21
EMP_48892,3,Compliant,4.06
EMP_48893,2,Compliant,8.78
EMP_48894,3,Compliant,7.11
EMP_48895,4,Compliant,8.04
EMP_48896,5,Compliant,8.89
EMP_48897,1,Compliant,6.19
EMP_48898,4,Compliant,5.5
EMP_48899,5,Compliant,4.92
EMP_48900,3,Compliant,7.8
EMP_48901,1,Compliant,9.85
EMP_48902,1,Compliant,12.97
EMP_48903,3,Compliant,13.18
EMP_48904,4,Non-Compliant,15.41
EMP_48905,4,Compliant,5.29
EMP_48906,4,Non-Compliant,10.77
EMP_48907,2,Compliant,5.59
EMP_48908,2,Compliant,12.95
EMP_48909,3,Compliant,6.05
EMP_48910,5,Compliant,7.35
EMP_48911,5,Compliant,8.48
EMP_48912,3,Compliant,18.08
EMP_48913,2,Compliant,18.17
EMP_48914,3,Non-Compliant,15.11
EMP_48915,3,Compliant,14.04
EMP_48916,4,Compliant,2.17
EMP_48917,2,Compliant,11.71
EMP_48918,5,Compliant,10.07
EMP_48919,1,Compliant,10.31
EMP_48920,5,Compliant,9.02
EMP_48921,2,Compliant,15.05
EMP_48922,3,Compliant,7.4
EMP_48923,5,Compliant,9.35
EMP_48924,5,Compliant,3.94
EMP_48925,5,Non-Compliant,11.31
EMP_48926,1,Compliant,11.66
EMP_48927,5,Compliant,12.65
EMP_48928,2,Compliant,12.31
EMP_48929,3,Compliant,4.77
EMP_48930,3,Compliant,16.02
EMP_48931,3,Compliant,6.37
EMP_48932,2,Compliant,15.23
EMP_48933,2,Compliant,10.15
EMP_48934,2,Compliant,13.21
EMP_48935,3,Compliant,9.84
EMP_48936,1,Compliant,9.21
EMP_48937,3,Compliant,9.4
EMP_48938,1,Compliant,9.85
EMP_48939,3,Compliant,15.77
EMP_48940,2,Compliant,11.78
EMP_48941,2,Compliant,11.25
EMP_48942,5,Compliant,8.11
EMP_48943,1,Compliant,9.35
EMP_48944,3,Compliant,17.44
EMP_48945,3,Compliant,14.29
EMP_48946,5,Non-Compliant,10.75
EMP_48947,5,Compliant,13.88
EMP_48948,4,Compliant,13.4
EMP_48949,5,Compliant,14.86
EMP_48950,3,Compliant,15.59
EMP_48951,3,Compliant,9.7
EMP_48952,1,Compliant,15.53
EMP_48953,2,Compliant,13.0
EMP_48954,5,Compliant,6.15
EMP_48955,2,Compliant,17.57
EMP_48956,5,Compliant,4.72
EMP_48957,2,Compliant,7.82
EMP_48958,5,Compliant,8.4
EMP_48959,4,Compliant,6.73
EMP_48960,4,Compliant,8.22
EMP_48961,4,Compliant,8.41
EMP_48962,5,Compliant,3.98
EMP_48963,3,Compliant,10.35
EMP_48964,4,Compliant,5.87
EMP_48965,5,Compliant,4.76
EMP_48966,2,Compliant,10.28
EMP_48967,4,Compliant,10.84
EMP_48968,4,Compliant,5.08
EMP_48969,5,Compliant,4.25
EMP_48970,5,Compliant,5.2
EMP_48971,1,Compliant,12.33
EMP_48972,1,Non-Compliant,8.73
EMP_48973,5,Compliant,12.16
EMP_48974,1,Compliant,10.67
EMP_48975,5,Compliant,5.2
EMP_48976,4,Compliant,11.71
EMP_48977,3,Non-Compliant,5.41
EMP_48978,5,Compliant,0.0
EMP_48979,3,Compliant,9.91
EMP_48980,1,Compliant,11.58
EMP_48981,5,Non-Compliant,17.41
EMP_48982,1,Compliant,20.66
EMP_48983,3,Compliant,8.04
EMP_48984,3,Compliant,8.16
EMP_48985,3,Compliant,8.21
EMP_48986,1,Compliant,8.37
EMP_48987,2,Compliant,13.17
EMP_48988,4,Compliant,12.26
EMP_48989,1,Compliant,6.38
EMP_48990,3,Compliant,14.47
EMP_48991,1,Compliant,3.34
EMP_48992,3,Compliant,11.65
EMP_48993,4,Compliant,11.37
EMP_48994,2,Compliant,9.99
EMP_48995,5,Compliant,7.03
EMP_48996,2,Compliant,3.55
EMP_48997,1,Compliant,9.85
EMP_48998,4,Compliant,4.83
EMP_48999,2,Compliant,10.76
EMP_49000,1,Compliant,16.25
EMP_49001,1,Compliant,7.76
EMP_49002,2,Non-Compliant,8.49
EMP_49003,5,Compliant,13.99
EMP_49004,1,Compliant,6.96
EMP_49005,1,Compliant,6.63
EMP_49006,5,Compliant,9.7
EMP_49007,2,Compliant,17.15
EMP_49008,1,Compliant,5.09
EMP_49009,4,Compliant,7.45
EMP_49010,1,Compliant,16.49
EMP_49011,5,Compliant,17.78
EMP_49012,5,Compliant,5.44
EMP_49013,3,Compliant,7.01
EMP_49014,2,Compliant,13.37
EMP_49015,1,Compliant,16.9
EMP_49016,5,Non-Compliant,13.04
EMP_49017,4,Compliant,10.54
EMP_49018,1,Compliant,10.98
EMP_49019,5,Compliant,3.41
EMP_49020,1,Compliant,10.44
EMP_49021,4,Compliant,5.07
EMP_49022,5,Compliant,0.0
EMP_49023,3,Compliant,3.1
EMP_49024,4,Compliant,9.47
EMP_49025,1,Compliant,13.68
EMP_49026,2,Compliant,8.5
EMP_49027,4,Compliant,4.92
EMP_49028,1,Compliant,14.64
EMP_49029,2,Compliant,9.71
EMP_49030,2,Compliant,9.81
EMP_49031,1,Compliant,7.73
EMP_49032,5,Compliant,14.1
EMP_49033,2,Compliant,12.18
EMP_49034,2,Compliant,5.53
EMP_49035,1,Compliant,6.53
EMP_49036,5,Compliant,12.73
EMP_49037,4,Compliant,2.3
EMP_49038,1,Non-Compliant,12.58
EMP_49039,4,Compliant,10.56
EMP_49040,4,Compliant,0.54
EMP_49041,3,Compliant,10.81
EMP_49042,2,Compliant,10.5
EMP_49043,4,Compliant,8.21
EMP_49044,5,Compliant,0.0
EMP_49045,2,Compliant,10.13
EMP_49046,5,Compliant,4.77
EMP_49047,4,Compliant,2.7
EMP_49048,1,Non-Compliant,5.38
EMP_49049,2,Compliant,21.8
EMP_49050,5,Non-Compliant,14.11
EMP_49051,3,Non-Compliant,8.35
EMP_49052,1,Compliant,12.56
EMP_49053,3,Compliant,15.38
EMP_49054,5,Compliant,6.19
EMP_49055,4,Compliant,4.44
EMP_49056,3,Compliant,14.7
EMP_49057,2,Compliant,9.79
EMP_49058,5,Compliant,11.0
EMP_49059,4,Compliant,12.69
EMP_49060,3,Compliant,15.1
EMP_49061,3,Compliant,10.64
EMP_49062,4,Compliant,11.24
EMP_49063,4,Compliant,8.14
EMP_49064,3,Compliant,14.21
EMP_49065,5,Compliant,6.92
EMP_49066,2,Non-Compliant,9.52
EMP_49067,2,Compliant,14.74
EMP_49068,4,Compliant,8.88
EMP_49069,2,Compliant,12.17
EMP_49070,1,Compliant,6.31
EMP_49071,3,Compliant,10.49
EMP_49072,3,Compliant,10.68
EMP_49073,4,Compliant,8.21
EMP_49074,3,Compliant,9.24
EMP_49075,4,Compliant,24.31
EMP_49076,3,Compliant,8.97
EMP_49077,3,Compliant,0.0
EMP_49078,1,Compliant,9.22
EMP_49079,5,Compliant,10.68
EMP_49080,1,Compliant,15.08
EMP_49081,3,Compliant,8.28
EMP_49082,1,Compliant,11.32
EMP_49083,2,Compliant,6.81
EMP_49084,2,Compliant,0.0
EMP_49085,4,Compliant,12.78
EMP_49086,3,Compliant,9.93
EMP_49087,4,Compliant,10.37
EMP_49088,3,Compliant,0.0
EMP_49089,4,Compliant,12.07
EMP_49090,3,Compliant,16.27
EMP_49091,1,Compliant,10.36
EMP_49092,2,Compliant,11.78
EMP_49093,4,Compliant,10.83
EMP_49094,1,Compliant,10.73
EMP_49095,5,Compliant,0.0
EMP_49096,2,Non-Compliant,8.9
EMP_49097,2,Non-Compliant,14.02
EMP_49098,4,Compliant,5.18
EMP_49099,2,Compliant,11.51
EMP_49100,3,Compliant,6.32
EMP_49101,3,Compliant,9.64
EMP_49102,2,Compliant,8.88
EMP_49103,2,Compliant,22.39
EMP_49104,1,Compliant,15.12
EMP_49105,2,Compliant,4.83
EMP_49106,3,Compliant,6.8
EMP_49107,5,Compliant,5.04
EMP_49108,2,Compliant,8.92
EMP_49109,5,Compliant,15.02
EMP_49110,3,Compliant,8.42
EMP_49111,5,Compliant,9.2
EMP_49112,3,Compliant,2.24
EMP_49113,5,Compliant,8.46
EMP_49114,2,Compliant,11.92
EMP_49115,2,Compliant,14.54
EMP_49116,5,Compliant,0.0
EMP_49117,1,Non-Compliant,12.87
EMP_49118,1,Compliant,20.26
EMP_49119,5,Non-Compliant,11.94
EMP_49120,1,Compliant,6.87
EMP_49121,1,Compliant,15.16
EMP_49122,2,Compliant,2.39
EMP_49123,4,Compliant,5.72
EMP_49124,1,Compliant,2.84
EMP_49125,3,Compliant,13.91
EMP_49126,3,Compliant,7.9
EMP_49127,3,Compliant,15.84
EMP_49128,5,Compliant,7.2
EMP_49129,1,Compliant,8.46
EMP_49130,3,Compliant,12.48
EMP_49131,5,Compliant,2.52
EMP_49132,2,Compliant,11.39
EMP_49133,1,Compliant,16.07
EMP_49134,3,Compliant,10.31
EMP_49135,3,Compliant,18.13
EMP_49136,4,Compliant,20.14
EMP_49137,1,Compliant,5.56
EMP_49138,1,Compliant,6.62
EMP_49139,1,Compliant,18.51
EMP_49140,4,Compliant,9.84
EMP_49141,1,Compliant,16.68
EMP_49142,2,Compliant,19.87
EMP_49143,2,Compliant,11.48
EMP_49144,3,Compliant,8.45
EMP_49145,2,Compliant,6.05
EMP_49146,4,Compliant,15.09
EMP_49147,1,Compliant,16.91
EMP_49148,2,Compliant,19.48
EMP_49149,5,Compliant,11.77
EMP_49150,2,Non-Compliant,8.47
EMP_49151,3,Compliant,18.42
EMP_49152,4,Compliant,15.06
EMP_49153,2,Compliant,4.4
EMP_49154,2,Compliant,1.0
EMP_49155,4,Compliant,6.49
EMP_49156,2,Compliant,11.66
EMP_49157,1,Compliant,6.51
EMP_49158,4,Compliant,22.34
EMP_49159,1,Compliant,9.23
EMP_49160,5,Compliant,9.67
EMP_49161,5,Compliant,7.24
EMP_49162,3,Compliant,7.78
EMP_49163,5,Compliant,10.98
EMP_49164,5,Compliant,11.69
EMP_49165,5,Compliant,9.57
EMP_49166,5,Compliant,20.74
EMP_49167,4,Compliant,7.17
EMP_49168,5,Compliant,12.84
EMP_49169,2,Compliant,16.59
EMP_49170,1,Compliant,16.74
EMP_49171,3,Compliant,11.39
EMP_49172,4,Non-Compliant,3.28
EMP_49173,5,Compliant,7.0
EMP_49174,5,Non-Compliant,15.69
EMP_49175,4,Compliant,9.67
EMP_49176,2,Compliant,18.02
EMP_49177,3,Compliant,5.88
EMP_49178,4,Compliant,15.34
EMP_49179,4,Non-Compliant,0.0
EMP_49180,3,Compliant,9.44
EMP_49181,3,Compliant,15.7
EMP_49182,5,Compliant,10.1
EMP_49183,5,Compliant,7.66
EMP_49184,4,Non-Compliant,14.07
EMP_49185,3,Non-Compliant,15.39
EMP_49186,3,Compliant,15.31
EMP_49187,3,Compliant,2.62
EMP_49188,5,Non-Compliant,5.58
EMP_49189,3,Compliant,16.73
EMP_49190,1,Compliant,10.48
EMP_49191,3,Compliant,8.05
EMP_49192,5,Compliant,0.61
EMP_49193,3,Compliant,16.85
EMP_49194,4,Compliant,6.32
EMP_49195,3,Compliant,8.82
EMP_49196,5,Compliant,13.89
EMP_49197,1,Compliant,12.29
EMP_49198,2,Compliant,11.13
EMP_49199,4,Compliant,2.81
EMP_49200,5,Compliant,7.21
EMP_49201,3,Compliant,0.0
EMP_49202,1,Compliant,15.3
EMP_49203,5,Compliant,3.74
EMP_49204,3,Compliant,3.0
EMP_49205,5,Compliant,16.18
EMP_49206,3,Non-Compliant,8.8
EMP_49207,4,Compliant,14.34
EMP_49208,3,Compliant,13.48
EMP_49209,4,Compliant,7.13
EMP_49210,1,Compliant,14.03
EMP_49211,5,Non-Compliant,11.59
EMP_49212,3,Compliant,10.41
EMP_49213,3,Compliant,16.23
EMP_49214,4,Compliant,19.95
EMP_49215,3,Compliant,12.94
EMP_49216,5,Compliant,8.82
EMP_49217,4,Compliant,9.21
EMP_49218,4,Compliant,7.42
EMP_49219,2,Compliant,14.15
EMP_49220,5,Compliant,5.7
EMP_49221,1,Compliant,0.0
EMP_49222,2,Compliant,11.0
EMP_49223,2,Compliant,19.53
EMP_49224,1,Compliant,8.55
EMP_49225,1,Compliant,7.72
EMP_49226,3,Compliant,13.39
EMP_49227,3,Compliant,16.16
EMP_49228,4,Compliant,12.54
EMP_49229,5,Compliant,0.0
EMP_49230,1,Compliant,6.78
EMP_49231,3,Compliant,10.38
EMP_49232,3,Compliant,20.35
EMP_49233,1,Compliant,18.09
EMP_49234,1,Compliant,11.3
EMP_49235,1,Compliant,8.36
EMP_49236,3,Compliant,16.82
EMP_49237,4,Compliant,8.92
EMP_49238,2,Compliant,13.64
EMP_49239,3,Compliant,18.51
EMP_49240,2,Compliant,13.65
EMP_49241,2,Compliant,3.71
EMP_49242,5,Compliant,12.69
EMP_49243,2,Compliant,14.36
EMP_49244,4,Compliant,12.03
EMP_49245,1,Compliant,11.93
EMP_49246,3,Compliant,8.12
EMP_49247,3,Compliant,8.31
EMP_49248,3,Compliant,13.62
EMP_49249,1,Compliant,3.73
EMP_49250,2,Compliant,10.38
EMP_49251,5,Compliant,16.94
EMP_49252,3,Compliant,14.07
EMP_49253,5,Compliant,8.82
EMP_49254,1,Compliant,11.35
EMP_49255,3,Compliant,7.31
EMP_49256,1,Compliant,3.86
EMP_49257,3,Compliant,4.94
EMP_49258,4,Compliant,10.64
EMP_49259,4,Compliant,14.46
EMP_49260,5,Compliant,3.49
EMP_49261,5,Compliant,21.83
EMP_49262,4,Compliant,9.5
EMP_49263,2,Compliant,14.78
EMP_49264,4,Compliant,4.07
EMP_49265,1,Compliant,6.02
EMP_49266,3,Compliant,10.69
EMP_49267,4,Compliant,14.23
EMP_49268,4,Compliant,9.34
EMP_49269,2,Non-Compliant,6.94
EMP_49270,5,Compliant,12.57
EMP_49271,1,Compliant,9.94
EMP_49272,1,Compliant,4.18
EMP_49273,1,Compliant,1.97
EMP_49274,4,Compliant,9.9
EMP_49275,3,Compliant,16.92
EMP_49276,2,Compliant,2.94
EMP_49277,1,Compliant,5.08
EMP_49278,4,Compliant,5.25
EMP_49279,3,Compliant,5.29
EMP_49280,5,Compliant,10.98
EMP_49281,1,Compliant,7.01
EMP_49282,3,Compliant,11.9
EMP_49283,4,Non-Compliant,10.0
EMP_49284,1,Compliant,4.46
EMP_49285,4,Compliant,14.75
EMP_49286,5,Compliant,10.91
EMP_49287,3,Compliant,16.74
EMP_49288,3,Compliant,19.27
EMP_49289,2,Compliant,2.83
EMP_49290,1,Compliant,10.75
EMP_49291,5,Compliant,6.57
EMP_49292,3,Compliant,8.52
EMP_49293,2,Compliant,19.07
EMP_49294,1,Compliant,13.11
EMP_49295,2,Compliant,11.81
EMP_49296,3,Compliant,1.75
EMP_49297,2,Compliant,3.38
EMP_49298,4,Compliant,12.61
EMP_49299,4,Non-Compliant,11.91
EMP_49300,2,Compliant,3.5
EMP_49301,4,Non-Compliant,13.13
EMP_49302,2,Compliant,10.24
EMP_49303,2,Compliant,14.03
EMP_49304,4,Compliant,11.74
EMP_49305,4,Compliant,4.16
EMP_49306,5,Compliant,16.26
EMP_49307,5,Compliant,19.94
EMP_49308,4,Compliant,10.02
EMP_49309,3,Compliant,9.63
EMP_49310,4,Compliant,2.3
EMP_49311,4,Compliant,8.92
EMP_49312,4,Compliant,3.91
EMP_49313,4,Compliant,5.68
EMP_49314,5,Compliant,4.27
EMP_49315,1,Compliant,9.08
EMP_49316,4,Compliant,7.18
EMP_49317,1,Compliant,16.88
EMP_49318,4,Compliant,9.63
EMP_49319,2,Compliant,11.4
EMP_49320,2,Compliant,11.63
EMP_49321,4,Compliant,16.17
EMP_49322,2,Compliant,20.14
EMP_49323,5,Non-Compliant,3.08
EMP_49324,4,Compliant,12.77
EMP_49325,4,Compliant,9.55
EMP_49326,5,Compliant,14.25
EMP_49327,5,Compliant,7.58
EMP_49328,1,Compliant,16.61
EMP_49329,2,Compliant,1.24
EMP_49330,3,Compliant,14.83
EMP_49331,2,Non-Compliant,10.84
EMP_49332,4,Compliant,7.79
EMP_49333,5,Compliant,8.55
EMP_49334,4,Compliant,0.08
EMP_49335,2,Compliant,16.8
EMP_49336,4,Compliant,15.87
EMP_49337,4,Compliant,10.36
EMP_49338,5,Compliant,7.77
EMP_49339,3,Compliant,5.19
EMP_49340,1,Compliant,13.56
EMP_49341,3,Compliant,8.43
EMP_49342,3,Compliant,14.96
EMP_49343,5,Compliant,18.68
EMP_49344,4,Compliant,3.38
EMP_49345,2,Compliant,6.82
EMP_49346,2,Compliant,6.26
EMP_49347,3,Compliant,11.32
EMP_49348,5,Compliant,3.16
EMP_49349,1,Compliant,21.82
EMP_49350,3,Compliant,7.98
EMP_49351,3,Compliant,6.74
EMP_49352,2,Compliant,4.19
EMP_49353,2,Non-Compliant,11.3
EMP_49354,2,Compliant,13.34
EMP_49355,2,Compliant,9.6
EMP_49356,1,Compliant,10.78
EMP_49357,4,Non-Compliant,4.25
EMP_49358,3,Compliant,0.0
EMP_49359,1,Compliant,10.67
EMP_49360,3,Non-Compliant,18.66
EMP_49361,1,Compliant,5.12
EMP_49362,2,Compliant,6.75
EMP_49363,4,Compliant,15.39
EMP_49364,1,Compliant,7.81
EMP_49365,3,Compliant,9.11
EMP_49366,2,Compliant,12.33
EMP_49367,2,Compliant,10.73
EMP_49368,3,Non-Compliant,15.08
EMP_49369,5,Compliant,11.92
EMP_49370,2,Compliant,5.67
EMP_49371,2,Compliant,15.19
EMP_49372,2,Compliant,12.73
EMP_49373,5,Non-Compliant,11.53
EMP_49374,2,Compliant,14.19
EMP_49375,2,Compliant,1.99
EMP_49376,2,Compliant,0.0
EMP_49377,5,Compliant,14.12
EMP_49378,1,Compliant,11.01
EMP_49379,4,Compliant,5.53
EMP_49380,4,Non-Compliant,14.4
EMP_49381,2,Compliant,20.9
EMP_49382,5,Compliant,7.69
EMP_49383,3,Compliant,10.91
EMP_49384,4,Compliant,8.04
EMP_49385,5,Compliant,8.53
EMP_49386,1,Compliant,13.55
EMP_49387,4,Compliant,6.22
EMP_49388,4,Compliant,5.71
EMP_49389,2,Compliant,5.57
EMP_49390,2,Compliant,14.71
EMP_49391,4,Compliant,2.97
EMP_49392,2,Compliant,13.52
EMP_49393,5,Non-Compliant,13.36
EMP_49394,4,Compliant,24.41
EMP_49395,4,Compliant,4.44
EMP_49396,1,Compliant,18.77
EMP_49397,1,Non-Compliant,12.54
EMP_49398,1,Compliant,6.42
EMP_49399,5,Compliant,13.7
EMP_49400,1,Compliant,13.3
EMP_49401,4,Compliant,6.03
EMP_49402,2,Compliant,0.0
EMP_49403,4,Compliant,14.96
EMP_49404,3,Compliant,11.07
EMP_49405,5,Compliant,12.8
EMP_49406,5,Compliant,7.22
EMP_49407,5,Compliant,12.8
EMP_49408,4,Non-Compliant,9.94
EMP_49409,5,Compliant,0.0
EMP_49410,1,Compliant,13.33
EMP_49411,5,Compliant,8.37
EMP_49412,2,Compliant,0.0
EMP_49413,2,Compliant,18.61
EMP_49414,2,Compliant,12.13
EMP_49415,1,Non-Compliant,9.37
EMP_49416,2,Compliant,13.0
EMP_49417,5,Compliant,12.15
EMP_49418,4,Compliant,16.22
EMP_49419,5,Compliant,7.51
EMP_49420,3,Compliant,7.86
EMP_49421,5,Compliant,15.52
EMP_49422,2,Compliant,7.1
EMP_49423,1,Compliant,7.29
EMP_49424,5,Non-Compliant,14.19
EMP_49425,5,Compliant,3.97
EMP_49426,3,Non-Compliant,7.35
EMP_49427,1,Compliant,2.18
EMP_49428,2,Compliant,12.0
EMP_49429,4,Compliant,13.42
EMP_49430,2,Non-Compliant,12.25
EMP_49431,1,Compliant,18.53
EMP_49432,1,Compliant,7.05
EMP_49433,4,Compliant,10.71
EMP_49434,3,Compliant,13.99
EMP_49435,5,Compliant,9.54
EMP_49436,2,Compliant,12.47
EMP_49437,4,Compliant,11.04
EMP_49438,5,Compliant,6.7
EMP_49439,1,Compliant,13.98
EMP_49440,3,Compliant,5.12
EMP_49441,4,Compliant,8.5
EMP_49442,3,Compliant,9.07
EMP_49443,2,Compliant,13.4
EMP_49444,5,Compliant,10.49
EMP_49445,1,Compliant,13.03
EMP_49446,1,Compliant,16.37
EMP_49447,5,Compliant,8.08
EMP_49448,1,Compliant,5.58
EMP_49449,1,Non-Compliant,8.87
EMP_49450,5,Compliant,4.53
EMP_49451,3,Compliant,2.76
EMP_49452,2,Compliant,8.08
EMP_49453,1,Compliant,8.26
EMP_49454,4,Compliant,8.43
EMP_49455,5,Compliant,5.97
EMP_49456,4,Compliant,16.11
EMP_49457,1,Compliant,4.35
EMP_49458,5,Compliant,12.0
EMP_49459,4,Compliant,16.97
EMP_49460,3,Compliant,13.27
EMP_49461,1,Compliant,9.68
EMP_49462,5,Compliant,2.08
EMP_49463,3,Compliant,11.68
EMP_49464,1,Compliant,10.34
EMP_49465,3,Compliant,8.63
EMP_49466,5,Non-Compliant,17.17
EMP_49467,2,Compliant,8.52
EMP_49468,4,Non-Compliant,4.94
EMP_49469,5,Compliant,11.69
EMP_49470,1,Compliant,11.14
EMP_49471,4,Compliant,8.55
EMP_49472,4,Non-Compliant,13.98
EMP_49473,1,Compliant,3.13
EMP_49474,2,Compliant,6.96
EMP_49475,3,Non-Compliant,16.4
EMP_49476,4,Compliant,10.58
EMP_49477,2,Compliant,9.05
EMP_49478,1,Compliant,9.95
EMP_49479,5,Compliant,10.56
EMP_49480,5,Compliant,2.27
EMP_49481,5,Compliant,14.15
EMP_49482,2,Compliant,17.25
EMP_49483,4,Compliant,10.68
EMP_49484,4,Compliant,17.91
EMP_49485,5,Compliant,20.18
EMP_49486,2,Compliant,19.42
EMP_49487,1,Non-Compliant,10.37
EMP_49488,4,Compliant,14.55
EMP_49489,3,Compliant,8.26
EMP_49490,5,Compliant,17.69
EMP_49491,1,Compliant,10.45
EMP_49492,2,Compliant,10.55
EMP_49493,3,Compliant,1.34
EMP_49494,2,Compliant,9.47
EMP_49495,3,Compliant,11.69
EMP_49496,5,Compliant,6.8
EMP_49497,5,Compliant,13.54
EMP_49498,1,Compliant,6.66
EMP_49499,4,Compliant,6.77
EMP_49500,5,Compliant,13.57
EMP_49501,3,Compliant,22.73
EMP_49502,3,Compliant,4.86
EMP_49503,1,Compliant,15.6
EMP_49504,2,Compliant,10.77
EMP_49505,1,Compliant,8.48
EMP_49506,5,Compliant,10.43
EMP_49507,2,Compliant,10.04
EMP_49508,3,Compliant,11.18
EMP_49509,2,Compliant,3.41
EMP_49510,2,Compliant,15.46
EMP_49511,2,Compliant,4.62
EMP_49512,3,Compliant,14.17
EMP_49513,1,Compliant,9.58
EMP_49514,3,Compliant,14.95
EMP_49515,2,Compliant,2.22
EMP_49516,5,Compliant,7.54
EMP_49517,5,Compliant,7.69
EMP_49518,3,Non-Compliant,8.0
EMP_49519,4,Compliant,14.25
EMP_49520,5,Compliant,6.55
EMP_49521,4,Compliant,14.21
EMP_49522,1,Compliant,3.58
EMP_49523,4,Compliant,0.0
EMP_49524,4,Compliant,15.41
EMP_49525,1,Compliant,11.63
EMP_49526,2,Compliant,14.6
EMP_49527,4,Non-Compliant,10.47
EMP_49528,3,Non-Compliant,8.44
EMP_49529,2,Compliant,8.41
EMP_49530,1,Compliant,7.06
EMP_49531,5,Non-Compliant,6.13
EMP_49532,3,Compliant,4.47
EMP_49533,2,Compliant,8.77
EMP_49534,1,Compliant,8.11
EMP_49535,3,Compliant,7.54
EMP_49536,3,Compliant,17.76
EMP_49537,5,Compliant,9.16
EMP_49538,4,Compliant,7.48
EMP_49539,3,Compliant,13.94
EMP_49540,3,Compliant,10.83
EMP_49541,1,Compliant,7.12
EMP_49542,2,Compliant,10.76
EMP_49543,3,Compliant,8.93
EMP_49544,3,Compliant,3.23
