employee_id,salary,bonus_percentage
EMP_45982,4404.16,18.2
EMP_45983,4880.89,9.36
EMP_45984,3147.25,13.42
EMP_45985,5741.41,12.73
EMP_45986,2107.95,14.59
EMP_45987,5401.71,9.62
EMP_45988,6159.15,11.17
EMP_45989,2488.42,5.95
EMP_45990,3985.48,13.77
EMP_45991,5879.82,6.71
EMP_45992,5606.85,4.72
EMP_45993,5699.27,17.72
EMP_45994,6576.03,10.96
EMP_45995,2656.63,11.33
EMP_45996,7417.32,10.73
EMP_45997,5362.55,14.14
EMP_45998,4807.61,14.01
EMP_45999,2270.29,23.8
EMP_46000,5464.85,6.46
EMP_46001,7024.06,2.45
EMP_46002,6283.14,0.29
EMP_46003,6341.63,5.98
EMP_46004,5321.91,17.78
EMP_46005,5878.9,13.11
EMP_46006,3785.08,15.01
EMP_46007,5990.47,12.83
EMP_46008,5017.8,2.05
EMP_46009,3750.4,2.42
EMP_46010,7509.44,12.1
EMP_46011,2850.0,9.47
EMP_46012,7048.57,5.4
EMP_46013,7174.3,4.07
EMP_46014,4945.52,5.36
EMP_46015,8060.82,17.64
EMP_46016,4903.32,14.16
EMP_46017,4777.69,4.79
EMP_46018,3599.29,10.16
EMP_46019,5983.11,14.42
EMP_46020,4082.68,20.02
EMP_46021,4416.71,10.32
EMP_46022,5869.25,4.48
EMP_46023,5952.99,9.17
EMP_46024,8511.87,11.34
EMP_46025,7862.07,11.69
EMP_46026,7101.98,12.42
EMP_46027,5706.9,6.04
EMP_46028,5191.97,14.61
EMP_46029,5946.81,10.81
EMP_46030,4887.44,16.38
EMP_46031,4598.14,13.51
EMP_46032,5842.41,9.28
EMP_46033,4243.23,12.24
EMP_46034,4366.15,7.8
EMP_46035,7909.75,6.28
EMP_46036,3240.64,14.53
EMP_46037,3920.44,17.13
EMP_46038,8546.55,13.22
EMP_46039,5215.72,12.24
EMP_46040,8752.05,17.33
EMP_46041,3665.27,12.42
EMP_46042,6147.56,4.26
EMP_46043,7543.65,13.7
EMP_46044,4188.06,17.14
EMP_46045,9348.67,9.58
EMP_46046,5219.3,5.72
EMP_46047,7018.18,8.38
EMP_46048,4643.89,2.62
EMP_46049,8983.23,4.03
EMP_46050,6606.72,10.18
EMP_46051,10194.56,9.6
EMP_46052,8358.14,10.2
EMP_46053,7674.07,14.33
EMP_46054,4089.77,6.82
EMP_46055,6167.71,9.57
EMP_46056,5366.65,19.41
EMP_46057,6052.45,7.97
EMP_46058,6295.44,4.22
EMP_46059,4198.61,10.32
EMP_46060,5686.88,13.5
EMP_46061,5807.22,13.22
EMP_46062,3979.54,3.65
EMP_46063,7600.83,11.14
EMP_46064,6444.97,7.6
EMP_46065,7626.51,6.17
EMP_46066,6974.44,8.25
EMP_46067,2572.75,5.56
EMP_46068,4333.39,16.15
EMP_46069,9306.42,2.37
EMP_46070,7570.18,8.26
EMP_46071,2756.72,14.23
EMP_46072,6940.02,0.49
EMP_46073,4336.17,13.71
EMP_46074,1807.02,3.39
EMP_46075,9314.42,4.26
EMP_46076,6150.65,10.97
EMP_46077,6433.96,8.49
EMP_46078,3486.46,3.16
EMP_46079,3693.73,0.39
EMP_46080,2816.73,8.64
EMP_46081,8833.95,7.04
EMP_46082,2713.34,6.63
EMP_46083,9233.57,7.82
EMP_46084,4026.47,16.41
EMP_46085,3544.24,15.36
EMP_46086,5889.26,19.16
EMP_46087,4631.58,16.31
EMP_46088,6194.59,9.33
EMP_46089,4245.69,19.45
EMP_46090,5373.03,0.62
EMP_46091,4483.21,7.49
EMP_46092,7722.45,8.01
EMP_46093,7025.25,13.95
EMP_46094,6495.44,6.65
EMP_46095,8107.09,4.86
EMP_46096,6526.36,15.85
EMP_46097,6357.6,14.4
EMP_46098,5760.09,4.33
EMP_46099,4567.5,13.92
EMP_46100,4571.92,18.65
EMP_46101,6294.24,9.18
EMP_46102,8035.81,9.42
EMP_46103,7140.73,12.65
EMP_46104,7129.24,4.51
EMP_46105,3787.69,13.13
EMP_46106,7045.66,0.64
EMP_46107,5201.59,9.35
EMP_46108,6351.47,3.35
EMP_46109,7104.03,14.59
EMP_46110,3687.59,12.92
EMP_46111,6314.81,15.78
EMP_46112,6472.52,13.38
EMP_46113,7997.27,6.96
EMP_46114,4966.25,7.41
EMP_46115,5877.57,13.13
EMP_46116,6339.93,13.05
EMP_46117,4966.43,2.78
EMP_46118,4929.9,4.92
EMP_46119,4852.71,11.27
EMP_46120,5744.55,5.17
EMP_46121,9494.17,14.76
EMP_46122,5815.85,14.92
EMP_46123,6975.08,5.7
EMP_46124,6063.19,22.3
EMP_46125,5384.95,7.56
EMP_46126,5951.6,5.57
EMP_46127,7538.69,2.94
EMP_46128,5893.07,16.5
EMP_46129,5678.13,1.24
EMP_46130,5530.45,14.5
EMP_46131,4013.04,3.99
EMP_46132,8080.18,10.46
EMP_46133,5106.13,3.74
EMP_46134,8938.82,9.09
EMP_46135,6489.41,8.26
EMP_46136,8811.77,12.52
EMP_46137,5600.11,13.73
EMP_46138,4533.64,16.81
EMP_46139,8086.46,0.0
EMP_46140,4877.97,8.96
EMP_46141,8571.07,19.03
EMP_46142,7157.43,3.67
EMP_46143,8928.93,6.85
EMP_46144,4047.06,3.8
EMP_46145,7913.02,6.8
EMP_46146,4514.51,19.84
EMP_46147,1500.0,15.51
EMP_46148,7791.83,15.65
EMP_46149,5987.2,8.54
EMP_46150,7924.83,8.03
EMP_46151,6184.03,13.06
EMP_46152,6042.95,5.86
EMP_46153,8995.41,9.35
EMP_46154,6236.59,0.86
EMP_46155,5049.0,9.88
EMP_46156,5823.25,13.77
EMP_46157,6315.28,4.59
EMP_46158,1500.0,5.1
EMP_46159,6982.21,3.37
EMP_46160,8717.81,13.4
EMP_46161,5902.02,3.77
EMP_46162,5158.48,10.88
EMP_46163,6775.54,6.93
EMP_46164,9487.09,1.96
EMP_46165,6938.39,19.04
EMP_46166,6428.75,8.84
EMP_46167,5218.84,6.36
EMP_46168,3861.01,14.87
EMP_46169,6046.82,5.43
EMP_46170,6083.15,7.91
EMP_46171,2135.81,0.0
EMP_46172,4546.43,10.35
EMP_46173,8317.72,6.34
EMP_46174,5483.86,8.77
EMP_46175,1500.0,7.63
EMP_46176,9202.35,8.74
EMP_46177,4216.98,2.0
EMP_46178,5059.47,8.22
EMP_46179,8124.51,9.0
EMP_46180,4515.85,1.84
EMP_46181,2060.08,15.59
EMP_46182,6435.13,8.24
EMP_46183,7593.68,13.77
EMP_46184,5061.78,8.0
EMP_46185,5754.31,18.91
EMP_46186,3640.41,8.2
EMP_46187,4009.07,0.0
EMP_46188,5356.65,18.5
EMP_46189,7297.22,4.03
EMP_46190,6195.55,5.25
EMP_46191,8040.1,4.09
EMP_46192,9307.22,9.21
EMP_46193,7773.14,16.5
EMP_46194,2820.07,14.74
EMP_46195,5432.44,13.66
EMP_46196,7753.99,18.61
EMP_46197,5760.91,8.63
EMP_46198,2761.32,11.21
EMP_46199,4896.04,18.61
EMP_46200,1500.0,4.25
EMP_46201,5445.01,5.53
EMP_46202,4630.16,18.79
EMP_46203,5278.71,13.89
EMP_46204,8362.95,14.94
EMP_46205,3337.2,19.61
EMP_46206,4563.57,4.96
EMP_46207,3716.48,7.67
EMP_46208,8142.67,17.59
EMP_46209,8262.47,9.66
EMP_46210,6720.15,13.35
EMP_46211,6616.58,12.02
EMP_46212,3599.32,16.49
EMP_46213,6398.38,11.0
EMP_46214,3756.18,6.31
EMP_46215,6082.39,11.82
EMP_46216,5313.3,9.13
EMP_46217,4811.67,1.29
EMP_46218,6056.6,12.81
EMP_46219,7354.52,8.17
EMP_46220,9550.91,6.63
EMP_46221,7101.97,5.34
EMP_46222,10555.98,19.22
EMP_46223,6401.85,11.27
EMP_46224,9567.77,14.43
EMP_46225,6871.17,7.25
EMP_46226,6479.58,9.52
EMP_46227,5663.54,18.02
EMP_46228,6598.2,5.7
EMP_46229,6863.16,10.19
EMP_46230,3165.09,15.03
EMP_46231,7400.11,7.6
EMP_46232,3032.01,15.28
EMP_46233,7402.34,1.64
EMP_46234,7197.91,4.53
EMP_46235,8842.5,14.71
EMP_46236,4275.8,3.0
EMP_46237,4025.79,9.61
EMP_46238,8214.52,11.16
EMP_46239,3850.32,0.0
EMP_46240,3653.53,14.81
EMP_46241,6417.24,9.14
EMP_46242,5906.62,4.54
EMP_46243,6310.71,13.14
EMP_46244,7075.45,19.31
EMP_46245,7086.62,1.5
EMP_46246,5844.25,7.52
EMP_46247,6096.31,10.05
EMP_46248,5866.03,14.08
EMP_46249,6070.55,8.25
EMP_46250,3225.1,12.48
EMP_46251,7512.78,9.96
EMP_46252,8098.07,10.79
EMP_46253,7274.86,16.14
EMP_46254,7121.01,14.77
EMP_46255,4018.8,7.16
EMP_46256,3169.48,15.91
EMP_46257,7661.79,16.31
EMP_46258,6057.14,11.55
EMP_46259,6339.06,3.97
EMP_46260,6428.98,14.23
EMP_46261,6514.11,3.27
EMP_46262,7293.08,6.57
EMP_46263,5809.14,12.57
EMP_46264,2189.81,6.35
EMP_46265,7376.81,12.25
EMP_46266,7155.09,5.49
EMP_46267,3410.71,9.77
EMP_46268,3667.91,11.98
EMP_46269,7765.98,14.05
EMP_46270,8238.15,5.66
EMP_46271,1500.0,10.93
EMP_46272,6881.69,2.1
EMP_46273,5558.71,15.8
EMP_46274,6148.33,11.16
EMP_46275,6262.56,0.95
EMP_46276,4475.71,18.98
EMP_46277,7305.34,11.27
EMP_46278,4623.7,13.68
EMP_46279,7494.03,15.31
EMP_46280,7938.06,13.5
EMP_46281,4255.68,6.78
EMP_46282,4304.56,10.37
EMP_46283,6227.31,12.09
EMP_46284,9007.31,3.21
EMP_46285,4814.58,13.1
EMP_46286,5193.61,6.33
EMP_46287,6642.14,4.77
EMP_46288,7313.56,14.73
EMP_46289,7053.93,4.43
EMP_46290,6064.59,12.0
EMP_46291,5388.96,6.12
EMP_46292,6663.65,8.91
EMP_46293,1500.0,1.93
EMP_46294,9738.51,12.24
EMP_46295,5628.39,14.83
EMP_46296,6364.6,13.33
EMP_46297,10198.76,9.53
EMP_46298,4517.38,14.09
EMP_46299,10664.24,9.61
EMP_46300,7479.32,10.49
EMP_46301,6893.08,5.27
EMP_46302,7287.8,12.27
EMP_46303,4317.03,21.22
EMP_46304,2702.09,9.89
EMP_46305,3639.07,11.44
EMP_46306,8174.83,19.93
EMP_46307,4128.86,10.15
EMP_46308,2691.8,11.59
EMP_46309,5841.37,20.16
EMP_46310,7149.4,6.83
EMP_46311,6077.3,13.71
EMP_46312,7212.77,9.66
EMP_46313,8310.03,13.29
EMP_46314,7142.56,14.22
EMP_46315,5691.89,14.51
EMP_46316,4911.36,9.59
EMP_46317,7541.61,5.96
EMP_46318,6550.63,11.57
EMP_46319,4278.47,7.47
EMP_46320,8604.36,8.64
EMP_46321,6524.33,11.36
EMP_46322,7305.83,7.44
EMP_46323,5215.96,5.13
EMP_46324,8261.43,8.62
EMP_46325,2829.28,13.43
EMP_46326,9350.99,4.37
EMP_46327,2122.32,3.46
EMP_46328,3246.76,9.36
EMP_46329,6503.66,12.56
EMP_46330,4938.49,19.3
EMP_46331,5343.34,9.92
EMP_46332,4937.82,6.31
EMP_46333,4433.85,7.8
EMP_46334,6633.95,10.31
EMP_46335,5902.88,9.69
EMP_46336,7769.67,13.33
EMP_46337,6160.34,13.61
EMP_46338,5166.37,2.11
EMP_46339,7548.94,12.17
EMP_46340,2335.52,7.17
EMP_46341,1500.0,8.3
EMP_46342,2824.36,20.63
EMP_46343,5312.96,13.69
EMP_46344,6782.94,12.08
EMP_46345,1500.0,7.81
EMP_46346,5976.78,9.86
EMP_46347,5290.84,15.26
EMP_46348,6273.92,15.79
EMP_46349,2184.84,7.14
EMP_46350,11230.53,10.44
EMP_46351,6065.01,13.74
EMP_46352,3565.64,18.26
EMP_46353,6258.88,8.7
EMP_46354,8989.68,21.02
EMP_46355,3426.7,17.96
EMP_46356,3010.39,5.04
EMP_46357,5763.92,7.94
EMP_46358,5934.59,10.71
EMP_46359,7418.81,18.22
EMP_46360,8950.59,6.89
EMP_46361,7560.0,5.83
EMP_46362,3224.63,13.78
EMP_46363,3857.92,12.12
EMP_46364,4403.4,3.64
EMP_46365,7555.35,24.99
EMP_46366,7213.41,0.0
EMP_46367,8523.07,7.16
EMP_46368,7116.23,14.55
EMP_46369,4745.06,14.55
EMP_46370,5606.4,1.8
EMP_46371,3077.16,10.25
EMP_46372,7256.29,7.46
EMP_46373,4747.88,4.03
EMP_46374,8448.6,7.38
EMP_46375,7200.59,6.35
EMP_46376,9876.0,8.37
EMP_46377,6839.59,18.72
EMP_46378,6802.15,10.02
EMP_46379,5634.96,19.87
EMP_46380,5230.85,11.51
EMP_46381,5482.7,13.27
EMP_46382,7998.3,7.94
EMP_46383,3302.78,5.1
EMP_46384,6126.65,18.62
EMP_46385,2667.34,12.65
EMP_46386,6745.95,13.75
EMP_46387,5082.94,12.11
EMP_46388,7007.24,15.07
EMP_46389,4515.0,12.52
EMP_46390,5486.04,1.8
EMP_46391,7264.71,7.8
EMP_46392,6251.76,2.88
EMP_46393,9085.59,16.51
EMP_46394,5036.91,6.89
EMP_46395,4864.02,13.86
EMP_46396,8473.58,7.85
EMP_46397,5265.63,5.48
EMP_46398,5173.56,12.43
EMP_46399,6766.2,13.75
EMP_46400,5672.29,7.19
EMP_46401,5376.91,9.47
EMP_46402,4614.01,7.32
EMP_46403,8724.65,19.27
EMP_46404,5698.71,17.82
EMP_46405,4875.7,11.69
EMP_46406,5406.23,17.15
EMP_46407,6709.84,0.0
EMP_46408,8922.57,9.57
EMP_46409,5661.76,13.27
EMP_46410,4274.41,18.97
EMP_46411,9837.74,11.38
EMP_46412,6271.1,15.28
EMP_46413,5788.15,9.99
EMP_46414,6143.67,6.03
EMP_46415,3509.08,3.52
EMP_46416,5909.19,5.88
EMP_46417,7519.22,7.98
EMP_46418,8440.24,10.67
EMP_46419,5283.58,16.66
EMP_46420,6375.91,13.18
EMP_46421,8475.95,7.56
EMP_46422,6075.06,2.74
EMP_46423,7438.95,14.91
EMP_46424,6848.62,5.73
EMP_46425,4671.45,4.95
EMP_46426,4167.73,9.11
EMP_46427,8118.64,2.02
EMP_46428,1500.0,5.28
EMP_46429,4662.75,3.91
EMP_46430,3209.4,15.14
EMP_46431,8121.59,13.8
EMP_46432,8729.56,10.15
EMP_46433,4551.33,17.09
EMP_46434,11529.81,6.16
EMP_46435,8754.43,16.31
EMP_46436,6394.31,8.4
EMP_46437,8999.98,14.18
EMP_46438,4716.54,14.1
EMP_46439,5446.82,10.92
EMP_46440,6926.42,7.39
EMP_46441,4615.9,14.19
EMP_46442,3431.38,15.57
EMP_46443,4124.02,9.67
EMP_46444,5606.63,10.18
EMP_46445,6938.63,1.96
EMP_46446,5324.22,16.0
EMP_46447,2720.32,14.73
EMP_46448,6940.64,0.0
EMP_46449,8546.75,14.14
EMP_46450,4680.11,7.8
EMP_46451,9325.58,12.24
EMP_46452,7737.75,10.79
EMP_46453,3891.68,10.86
EMP_46454,4704.18,14.25
EMP_46455,5374.04,5.0
EMP_46456,5629.45,18.21
EMP_46457,1500.0,11.08
EMP_46458,4493.68,6.72
EMP_46459,4892.73,0.0
EMP_46460,9781.12,18.05
EMP_46461,6453.85,9.47
EMP_46462,4403.97,11.34
EMP_46463,5122.94,7.21
EMP_46464,6850.18,12.93
EMP_46465,5244.09,17.96
EMP_46466,4829.31,5.05
EMP_46467,4893.58,7.81
EMP_46468,6959.46,12.14
EMP_46469,3236.57,6.77
EMP_46470,3826.2,13.33
EMP_46471,4144.71,21.92
EMP_46472,3791.81,6.4
EMP_46473,4352.73,8.49
EMP_46474,7793.72,10.36
EMP_46475,8072.71,17.26
EMP_46476,6543.41,7.29
EMP_46477,6429.63,15.18
EMP_46478,4660.04,9.06
EMP_46479,1837.81,5.07
EMP_46480,6287.7,9.72
EMP_46481,6595.47,5.52
EMP_46482,4652.65,2.93
EMP_46483,3847.86,14.7
EMP_46484,3453.17,7.56
EMP_46485,6335.27,13.68
EMP_46486,6163.81,5.19
EMP_46487,8389.11,7.52
EMP_46488,4389.11,9.94
EMP_46489,5424.13,6.79
EMP_46490,6034.4,9.9
EMP_46491,4900.28,2.91
EMP_46492,7678.03,15.72
EMP_46493,8476.29,11.02
EMP_46494,3788.87,0.0
EMP_46495,5083.83,8.84
EMP_46496,8649.11,12.54
EMP_46497,6646.33,1.71
EMP_46498,6234.42,9.21
EMP_46499,6682.48,13.22
EMP_46500,7311.78,13.44
EMP_46501,6778.33,5.11
EMP_46502,6427.19,3.01
EMP_46503,6019.15,3.38
EMP_46504,8696.45,11.22
EMP_46505,5467.43,9.47
EMP_46506,6002.47,3.96
EMP_46507,9103.99,12.95
EMP_46508,6651.45,11.51
EMP_46509,5866.83,13.48
EMP_46510,7261.49,15.07
EMP_46511,6454.58,11.06
EMP_46512,4521.77,12.7
EMP_46513,6490.2,11.59
EMP_46514,4382.47,21.26
EMP_46515,9653.54,6.64
EMP_46516,6477.55,7.72
EMP_46517,4123.59,0.0
EMP_46518,5214.74,3.24
EMP_46519,7519.16,9.75
EMP_46520,3817.74,10.97
EMP_46521,11440.93,15.04
EMP_46522,3089.49,14.17
EMP_46523,7851.31,11.7
EMP_46524,5026.78,17.04
EMP_46525,4382.27,15.82
EMP_46526,7075.46,10.56
EMP_46527,5092.09,14.79
EMP_46528,9183.11,6.54
EMP_46529,3197.42,20.5
EMP_46530,7124.56,15.96
EMP_46531,5449.55,8.55
EMP_46532,6592.56,13.41
EMP_46533,7028.19,12.98
EMP_46534,2536.76,10.69
EMP_46535,6468.01,14.39
EMP_46536,8178.11,12.81
EMP_46537,6932.77,9.17
EMP_46538,5262.46,9.9
EMP_46539,3172.39,4.3
EMP_46540,7015.9,16.35
EMP_46541,9752.21,8.17
EMP_46542,7323.74,6.02
EMP_46543,8315.44,10.84
EMP_46544,7866.03,2.21
EMP_46545,5213.84,18.36
EMP_46546,6180.98,12.58
EMP_46547,7737.05,11.62
EMP_46548,2840.56,4.89
EMP_46549,7303.49,9.13
EMP_46550,8517.84,10.47
EMP_46551,5897.28,10.93
EMP_46552,7628.04,0.75
EMP_46553,4891.26,11.91
EMP_46554,6076.47,19.05
EMP_46555,5453.78,5.28
EMP_46556,6919.63,3.38
EMP_46557,5790.95,0.86
EMP_46558,2647.64,3.95
EMP_46559,4563.75,10.01
EMP_46560,9885.02,11.4
EMP_46561,7135.07,7.38
EMP_46562,1804.16,10.77
EMP_46563,8415.64,10.19
EMP_46564,3694.36,14.99
EMP_46565,7786.75,14.89
EMP_46566,8584.47,14.04
EMP_46567,6203.38,10.62
EMP_46568,4006.21,15.08
EMP_46569,4569.67,0.44
EMP_46570,7258.52,11.06
EMP_46571,3729.03,8.69
EMP_46572,4836.21,9.64
EMP_46573,7025.79,13.92
EMP_46574,4697.65,5.05
EMP_46575,8841.56,2.02
EMP_46576,3923.84,10.67
EMP_46577,1500.0,7.42
EMP_46578,4443.56,1.71
EMP_46579,6620.25,13.55
EMP_46580,7726.66,5.48
EMP_46581,5183.22,12.11
EMP_46582,5445.54,12.37
EMP_46583,5938.23,21.76
EMP_46584,9483.82,23.29
EMP_46585,6757.52,6.85
EMP_46586,5014.45,12.07
EMP_46587,10103.53,15.0
EMP_46588,6022.42,10.14
EMP_46589,1849.37,2.33
EMP_46590,3226.35,14.32
EMP_46591,7116.47,7.26
EMP_46592,2445.55,6.11
EMP_46593,6996.1,10.0
EMP_46594,4440.06,0.0
EMP_46595,8355.43,10.98
EMP_46596,6335.03,11.2
EMP_46597,2725.96,2.32
EMP_46598,7828.45,15.59
EMP_46599,8727.2,9.16
EMP_46600,3446.33,20.67
EMP_46601,4394.42,3.86
EMP_46602,7004.77,17.63
EMP_46603,7363.43,10.44
EMP_46604,10706.49,0.87
EMP_46605,7781.82,7.98
EMP_46606,10801.57,10.32
EMP_46607,6038.82,5.39
EMP_46608,6767.25,11.8
EMP_46609,4863.74,12.62
EMP_46610,4954.79,13.55
EMP_46611,6294.2,12.79
EMP_46612,4834.99,14.28
EMP_46613,1500.0,14.76
EMP_46614,4666.4,8.16
EMP_46615,8153.39,10.2
EMP_46616,6145.62,8.46
EMP_46617,6156.82,9.26
EMP_46618,4473.11,7.25
EMP_46619,6665.9,16.81
EMP_46620,9317.32,10.13
EMP_46621,8801.41,13.25
EMP_46622,6731.74,9.61
EMP_46623,4292.55,6.92
EMP_46624,9534.4,10.81
EMP_46625,8118.49,15.36
EMP_46626,3038.31,3.37
EMP_46627,2486.41,13.02
EMP_46628,3149.14,5.08
EMP_46629,5012.66,13.12
EMP_46630,7803.57,11.26
EMP_46631,7755.9,16.73
EMP_46632,6681.44,2.79
EMP_46633,5719.09,5.72
EMP_46634,10742.62,10.19
EMP_46635,6067.98,14.26
EMP_46636,5826.03,15.91
EMP_46637,4984.84,7.46
EMP_46638,10423.99,16.5
EMP_46639,7441.8,2.85
EMP_46640,3931.02,8.82
EMP_46641,3694.07,10.24
EMP_46642,2639.93,8.53
EMP_46643,5806.46,12.98
EMP_46644,3003.05,2.25
EMP_46645,3664.79,2.92
EMP_46646,8136.68,0.0
EMP_46647,7781.99,8.7
EMP_46648,8982.8,5.88
EMP_46649,3059.36,8.09
EMP_46650,3995.36,8.66
EMP_46651,4742.87,10.22
EMP_46652,9280.17,5.52
EMP_46653,6125.76,13.37
EMP_46654,9644.05,0.63
EMP_46655,7254.89,14.3
EMP_46656,5775.16,12.12
EMP_46657,7147.68,14.65
EMP_46658,2541.24,5.47
EMP_46659,1891.53,3.67
EMP_46660,6518.52,5.97
EMP_46661,6028.8,15.91
EMP_46662,9867.24,9.92
EMP_46663,3242.1,7.94
EMP_46664,6744.9,4.69
EMP_46665,7390.56,7.81
EMP_46666,6685.63,15.56
EMP_46667,8197.89,18.39
EMP_46668,4735.26,14.58
EMP_46669,7664.46,0.89
EMP_46670,7123.05,7.66
EMP_46671,8331.71,4.56
EMP_46672,4977.67,13.38
EMP_46673,3627.59,6.73
EMP_46674,4742.89,10.1
EMP_46675,3873.88,8.21
EMP_46676,4870.04,7.99
EMP_46677,5331.43,10.03
EMP_46678,4177.22,17.23
EMP_46679,6015.55,11.58
EMP_46680,3641.97,14.17
EMP_46681,5853.6,13.99
EMP_46682,5009.56,10.54
EMP_46683,5757.54,17.09
EMP_46684,6786.72,10.4
EMP_46685,5163.54,7.75
EMP_46686,4444.07,4.08
EMP_46687,4690.94,0.0
EMP_46688,8046.25,12.04
EMP_46689,8552.63,15.66
EMP_46690,4970.2,14.93
EMP_46691,5690.93,8.36
EMP_46692,2591.2,10.43
EMP_46693,5636.12,4.03
EMP_46694,3096.89,7.17
EMP_46695,5023.33,9.75
EMP_46696,8154.74,7.61
EMP_46697,2996.2,9.78
EMP_46698,4195.98,11.9
EMP_46699,4205.81,0.0
EMP_46700,2662.29,9.72
EMP_46701,7725.41,13.52
EMP_46702,6554.48,6.11
EMP_46703,9617.71,10.06
EMP_46704,4009.36,0.76
EMP_46705,2455.7,13.06
EMP_46706,7882.64,6.83
EMP_46707,5278.32,14.73
EMP_46708,5066.75,16.95
EMP_46709,8956.05,16.02
EMP_46710,6339.52,15.76
EMP_46711,7808.39,5.89
EMP_46712,4754.71,15.15
EMP_46713,4549.71,15.72
EMP_46714,5269.25,5.79
EMP_46715,7340.73,12.41
EMP_46716,6101.8,8.99
EMP_46717,6935.92,11.27
EMP_46718,1500.0,11.01
EMP_46719,2236.06,0.0
EMP_46720,1692.64,1.68
EMP_46721,5241.41,11.32
EMP_46722,3204.68,7.44
EMP_46723,9379.31,11.75
EMP_46724,5957.23,10.24
EMP_46725,6433.38,12.63
EMP_46726,3820.42,9.59
EMP_46727,3758.02,12.82
EMP_46728,9102.48,9.86
EMP_46729,9564.82,13.14
EMP_46730,6831.64,12.76
EMP_46731,1936.5,8.68
EMP_46732,5149.04,8.57
EMP_46733,6626.53,10.43
EMP_46734,5544.07,12.14
EMP_46735,1759.67,6.77
EMP_46736,9699.03,17.21
EMP_46737,4329.01,11.91
EMP_46738,3317.7,8.06
EMP_46739,5938.25,11.25
EMP_46740,8368.51,10.12
EMP_46741,7026.03,11.49
EMP_46742,3368.72,8.96
EMP_46743,3038.81,15.09
EMP_46744,1616.84,11.23
EMP_46745,5416.79,18.38
EMP_46746,5053.82,15.55
EMP_46747,7027.74,12.14
EMP_46748,4628.98,10.78
EMP_46749,7947.41,8.48
EMP_46750,7309.37,8.85
EMP_46751,4542.24,14.9
EMP_46752,6782.35,6.3
EMP_46753,8657.94,8.03
EMP_46754,4078.59,7.46
EMP_46755,5573.34,3.73
EMP_46756,5534.42,3.49
EMP_46757,5284.57,6.16
EMP_46758,7603.79,7.92
EMP_46759,7762.17,5.75
EMP_46760,6813.35,12.89
EMP_46761,6717.87,2.9
EMP_46762,4875.58,8.5
EMP_46763,6661.06,10.31
EMP_46764,3429.66,21.13
EMP_46765,10957.08,11.89
EMP_46766,8700.53,13.88
EMP_46767,7913.07,0.33
EMP_46768,6816.67,7.15
EMP_46769,6818.36,4.65
EMP_46770,2619.76,8.92
EMP_46771,3482.78,17.71
EMP_46772,3732.06,5.95
EMP_46773,6116.7,20.71
EMP_46774,5436.96,6.56
EMP_46775,7622.66,5.28
EMP_46776,4068.9,15.82
EMP_46777,8053.23,10.12
EMP_46778,4359.24,4.95
EMP_46779,5164.07,10.96
EMP_46780,7790.89,3.72
EMP_46781,7009.31,13.42
EMP_46782,3497.09,11.34
EMP_46783,8128.12,12.04
EMP_46784,6177.97,1.08
EMP_46785,1715.59,6.75
EMP_46786,4314.64,3.92
EMP_46787,5180.75,11.39
EMP_46788,3661.32,11.26
EMP_46789,8685.43,2.42
EMP_46790,5250.48,10.89
EMP_46791,6920.37,12.25
EMP_46792,6413.18,10.64
EMP_46793,7411.49,8.18
EMP_46794,9346.1,0.0
EMP_46795,7351.4,5.87
EMP_46796,9485.23,0.0
EMP_46797,7404.5,8.66
EMP_46798,6263.06,16.1
EMP_46799,6642.91,6.64
EMP_46800,1500.0,6.88
EMP_46801,5089.69,5.94
EMP_46802,5712.83,12.86
EMP_46803,6876.11,9.37
EMP_46804,5948.98,7.03
EMP_46805,6667.75,5.62
EMP_46806,3353.62,6.73
EMP_46807,2837.31,8.22
EMP_46808,3633.74,8.73
EMP_46809,9142.39,6.59
EMP_46810,3464.2,17.24
EMP_46811,4422.79,8.3
EMP_46812,6210.31,6.75
EMP_46813,2816.75,13.19
EMP_46814,4255.31,10.88
EMP_46815,7353.56,11.2
EMP_46816,5123.92,8.24
EMP_46817,9366.97,10.19
EMP_46818,2602.89,7.1
EMP_46819,5308.79,6.6
EMP_46820,5124.44,14.08
EMP_46821,5982.13,7.64
EMP_46822,3546.47,18.11
EMP_46823,4839.04,5.26
EMP_46824,7578.25,14.17
EMP_46825,5461.2,13.25
EMP_46826,3860.54,9.94
EMP_46827,10160.1,19.85
EMP_46828,6098.2,12.12
EMP_46829,7226.69,14.56
EMP_46830,7528.29,15.19
EMP_46831,5858.48,9.08
EMP_46832,4420.51,17.43
EMP_46833,6398.4,12.71
EMP_46834,4599.78,9.07
EMP_46835,6743.14,22.85
EMP_46836,5671.52,16.98
EMP_46837,8058.83,14.44
EMP_46838,3717.0,6.0
EMP_46839,7437.03,6.43
EMP_46840,7227.56,23.23
EMP_46841,5521.95,14.31
EMP_46842,7460.39,11.85
EMP_46843,6837.79,11.57
EMP_46844,7334.3,4.73
EMP_46845,7207.03,7.71
EMP_46846,6100.24,6.87
EMP_46847,4807.59,12.35
EMP_46848,4784.49,10.61
EMP_46849,5570.71,12.33
EMP_46850,7686.29,4.68
EMP_46851,7264.5,7.86
EMP_46852,8011.96,10.16
EMP_46853,8212.56,3.38
EMP_46854,5566.01,7.17
EMP_46855,9924.84,12.9
